"name","url","status","area","department","center","university","description","keywords","contact_name","contact_email"
"Polímeros y Materia Blanda | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10263/detalle?lang=es","","","","","UPV/EHU","PSMG Polímeros y Materia Blanda Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2013 Responsables : ANGEL MARIA ALEGRIA LOINAZ MARIA ARANZAZU ARBE MENDEZ Centro : Facultad de Química Departamento : Polímeros y Materiales Avanzados: Física, Química y Teconología Página web : http://www.sc.ehu.es/sqwpolim/PSMG/ Investigadoras/es Filtrar ANGEL MARIA ALEGRIA LOINAZ Responsable MARIA ARANZAZU ARBE MENDEZ Responsable FERNANDO ALVAREZ GONZALEZ SILVIA ARRESE-IGOR IRIGOYEN DANIELE CANGIALOSI SILVINA CERVENY MURCIA JUAN COLMENERO DE LEON JON MAIZ SANCHO PAULA-ANGELA MALO DE MOLINA HERNANDEZ ANGEL JOSE MORENO SEGURADO JOSE ADOLFO POMPOSO ALONSO GUSTAVO ARIEL SCHWARTZ POMERANIEC Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Condensed Matter Physics (Physics and Astronomy) Filtrar Materials Chemistry (Materials Science) Filtrar Polymers and Plastics (Materials Science) Filtrar Chemical Physics (Physics and Astronomy) Filtrar General Chemistry (Chemistry) Filtrar Organic Chemistry (Chemistry) Filtrar Atomic and Molecular Physics, and Optics (Physics and Astronomy) Filtrar Biotechnology (Biochemistry, Genetics and Molecular Biology) Filtrar Computational Physics (Physics and Astronomy) Filtrar Physical and Theoretical Chemistry (Chemistry) Filtrar Componentes en otros momentos (2) BACOVA, PETRA 2013 2018 KUMMALI, MOHAMMED MUSTHAFA 2013 2018","","Contacto",""
"Procesos de biorrefinería | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10265/detalle?lang=es","","","","","UPV/EHU","BioRP Procesos de biorrefinería Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de enero de 2013 Responsable : JALEL LABIDI BOUCHRIKA Centro : Escuela de Ingeniería de Gipuzkoa Departamento : Ingeniería Química y del Medio Ambiente Página web : https://www.ehu.eus/es/web/biorp Investigadoras/es Filtrar JALEL LABIDI BOUCHRIKA Responsable MIKEL ALBERRO ASTARBE SARA AMINI MANKOODEHI MARIA DE LOS ANGELES ANDRES SANCHEZ MIREN MIRARI ANTXUSTEGI BENGOETXEA FARIDA BARAKA SEBASTIAN BARRIGA MENDEZ IZASKUN DAVILA RODRIGUEZ ITZIAR EGUES ARTOLA XABIER ERDOCIA IRIARTE ANGEL GABRIEL FERNANDEZ DIAZ-CARRALERO MARIA GONZALEZ ALRIOLS FABIO HERNANDEZ RAMOS NAGORE IZAGUIRRE AROSTEGUI ILKER KAN RODRIGO MANUEL LLANO-PONTE ALVAREZ AMAIA MORALES MATÍAS SEYEDEHMAHSA MOUSAVILANGARI LEYRE SILLERO ORTIGOSA Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Food Science (Agricultural and Biological Sciences) Filtrar General Chemical Engineering (Chemical Engineering) Filtrar Condensed Matter Physics (Physics and Astronomy) Filtrar Polymers and Plastics (Materials Science) Filtrar Biotechnology (Biochemistry, Genetics and Molecular Biology) Filtrar General Chemistry (Chemistry) Filtrar Materials Chemistry (Materials Science) Filtrar Organic Chemistry (Chemistry) Filtrar Analytical Chemistry (Chemistry) Filtrar Chemistry (miscellaneous) (Chemistry) Filtrar Componentes en otros momentos (11) DE HOYOS MARTINEZ, PEDRO LUIS 2016 2021 GARCIA NUÑEZ, ARACELI 2013 2021 GORDOBIL GOÑI, OIHANA 2016 2021 GULLON ESTEVEZ, PATRICIA 2016 2021 HERRERA DIAZ, RENE ALEXANDER 2016 2021 PRADO GARCIA, RAQUEL 2013 2015 SANCHEZ AGRA, CRISTINA 2013 2015 SEQUEIROS ECHEVERRIA, ANE 2016 2021 SERRANO CANTADOR, LUIS 2013 2015 TOLEDANO ZABALETA, ANA 2013 2015 URRUZOLA IRAZUSTA, IÑAKI 2013 2015","","Contacto",""
"Procesos de Polimerización | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10266/detalle?lang=es","","","","","UPV/EHU","Procesos de Polimerización Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de enero de 2010 Responsable : JOSE RAMON LEIZA RECONDO Centro : Facultad de Química Departamento : Química Aplicada Página web : https://www.ehu.eus/es/web/polymat/polymerization-processes Investigadoras/es Filtrar JOSE RAMON LEIZA RECONDO Responsable AINARA AGIRRE MIKELARENA MIREN AGUIRRE ARRESE JOSE MARIA ASUA GONZALEZ AITOR BARQUERO SALABERRIA SARA BELDARRAIN PAVO EDURNE GONZALEZ GANDARA SARA GONZALEZ GONZALEZ SHAGHAYEGH HAMZEHLOU GHOLIPOUR ELVIS LOPES BRITO MARC FREDERIC MALTER DAVID MECERREYES MOLERO CECILE MOUSSARD MEHDI NADERI MARIA PAULIS LUMBRERAS SARA RUBIO MURILLO RADMILA TOMOVSKA Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Materials Chemistry (Materials Science) Filtrar Polymers and Plastics (Materials Science) Filtrar Condensed Matter Physics (Physics and Astronomy) Filtrar General Chemistry (Chemistry) Filtrar General Chemical Engineering (Chemical Engineering) Filtrar Organic Chemistry (Chemistry) Filtrar Surfaces, Coatings and Films (Materials Science) Filtrar Biotechnology (Biochemistry, Genetics and Molecular Biology) Filtrar Biomaterials (Materials Science) Filtrar General Materials Science (Materials Science) Filtrar Componentes en otros momentos (41) ABOUDZADEH SAFARZADEH, MOHAMMAD ALI 2016 2021 AFONSO MARIZ, INES DE FATIMA 2010 2015 AGIRRE ETXEBARRIA, AMAIA 2010 2021 AGIRRE IRIBARREN, AMAIA 2010 2015 ALVAREZ ESPEJO, VERONICA 2016 2021 ARAIZ RAMIREZ, LUIS 2010 2015 BADIA RODRIGO, ADRIAN 2016 2021 BARANDIARAN SARASOLA, MARIA JESUS 2010 2021 BASTERRECHEA GOROSTIZA, ANDERE 2016 2021 BERISTAIN MUGICA, ITXASO 2010 2015 BILGIN, SEVILAY 2016 2021 BONNEFOND, AUDREY GENEVIÈVE 2010 2021 BOSSION, AMAURY 2016 2021 CABALLERO BERASATEGUI, SARA 2010 2015 CALVO MOLINOS, IÑIGO 2010 2015 CONDE FERNANDES, ANA MARGARIDA 2016 2021 DANILOSKA, VESNA 2010 2015 DE LA CAL DEL RIO, JOSE CARLOS 2010 2021 DE SAN LUIS GONZALEZ, ALICIA 2016 2021 DEL AGUA LOPEZ, ISABEL 2016 2021 FORCADA GARCIA, JACQUELINE 2010 2015 GOICOECHEA LARRUSCAIN, MONICA 2010 2015 GONZALEZ MATHEUS, KARIM PATRICIA 2010 2015 IMAZ MACAZAGA, AINARA 2010 2015 ISIK, MEHMET 2016 2021 ITURRALDE UGALDE, IBON 2010 2015 JIMENEZ IRURZUN, NEREA 2016 2021 KUMAR YADAV, ARVIND 2010 2015 LEAL WILHELM, GRACIA PATRICIA 2016 2021 LOPEZ ELORZA, AITZIBER 2010 2015 LOPEZ GONZALEZ, ANA BELEN 2016 2021 MANTIONE, DANIELE 2016 2021 MEHRAVAR, EHSAN 2016 2021 MORENO RODRIGUEZ, MONICA 2010 2015 PORCARELLI, LUCA 2016 2021 RIVAS MELERO, URKO 2010 2015 SAN MARTIN SAEZ, ANDONI 2010 2015 SARDON MUGURUZA, HARITZ 2016 2021 YUEN, ALEXANDER YIK MING 2016 2021 ZATARAY FLORES, JULIETA PAULINA 2010 2015 ZULFIQAR, SONIA 2016 2021","","Contacto",""
"Laboratorio de Diseño de Producto | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10267/detalle?lang=es","","","","","UPV/EHU","PDL Laboratorio de Diseño de Producto Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de diciembre de 2010 Activo hasta 31 de diciembre de 2021 Responsable : RIKARDO MINGUEZ GABIÑA Investigadoras/es Filtrar RIKARDO MINGUEZ GABIÑA Responsable AGUSTIN ARIAS COTERILLO LANDER BARRENETXEA APRAIZ OLATZ ETXANIZ MENDIGUREN MIKEL ITURRATE MENDIETA ERLANTZ LIZUNDIA FERNANDEZ ENEKO SOLABERRIETA MENDEZ Clasificaciones Vigencia de grupos: Grupos finalizados beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Condensed Matter Physics (Physics and Astronomy) Filtrar Oral Surgery (Dentistry) Filtrar Materials Chemistry (Materials Science) Filtrar General Chemistry (Chemistry) Filtrar Education (Social Sciences) Filtrar Polymers and Plastics (Materials Science) Filtrar Biotechnology (Biochemistry, Genetics and Molecular Biology) Filtrar General Dentistry (Dentistry) Filtrar General Materials Science (Materials Science) Filtrar Mechanical Engineering (Engineering) Filtrar Componentes en otros momentos (5) GOICOECHEA LARRACOECHEA, NESTOR 2010 2013 GOROZIKA BIDAURRATZAGA, JOKIN 2010 2018 LARRACOECHEA MADARIAGA, MARIA ISABEL 2010 2013 MUNIOZGUREN COLINDRES, JAVIER IGNACIO 2010 2018 SIERRA URIA, EGOITZ 2010 2013","","Contacto",""
"Psicobiología | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10269/detalle?lang=es","","","","","UPV/EHU","Psicobiología Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2013 Responsable : OSCAR VEGAS MORENO Centro : Facultad de Psicología Departamento : Procesos Psicológicos Básicos y Desarrollo Página web : https://www.ehu.eus/es/web/psikologia-fakultatea/psikobiologia Investigadoras/es Filtrar OSCAR VEGAS MORENO Responsable IBANE AIZPURUA PEREZ AMAIA ARREGI AGIRRE GARIKOITZ AZKONA MENDOZA AITZIBER AZURMENDI IMAZ GARIKOITZ BEITIA OYARZABAL NORA DEL PUERTO GOLZARRI ALINA ISABEL DIEZ SOLINSKA LARRAITZ GARMENDIA REZOLA AINITZE LABAKA ETXEBERRIA MAIDER MUÑOZ CULLA EIDER PASCUAL SAGASTIZABAL Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Internal Medicine (Medicine) Filtrar Endocrinology (Biochemistry, Genetics and Molecular Biology) Filtrar Biological Psychiatry (Neuroscience) Filtrar Animal Science and Zoology (Agricultural and Biological Sciences) Filtrar Cancer Research (Biochemistry, Genetics and Molecular Biology) Filtrar Applied Psychology (Psychology) Filtrar Developmental and Educational Psychology (Psychology) Filtrar Education (Social Sciences) Filtrar General Medicine (Medicine) Filtrar General Nursing (Nursing) Filtrar Componentes en otros momentos (10) ASENSIO HERRERO, NORBERTO 2019 2021 AZPIROZ SANCHEZ, ARANTZA 2013 2021 CARDAS IBAÑEZ, YAYONE 2019 2021 Cristobal Azkarate, Jurgi 2019 2021 FANO ARDANAZ, EDUARDO 2013 2018 GOMEZ LAZARO, ENERITZ 2013 2021 GOÑI BALENTZIAGA, OLATZ 2013 2021 LEBEÑA MALUF, FLORENCIA ANDREA 2013 2018 PEREZ TEJADA, JOANA 2013 2021 SANCHEZ MARTIN, JOSE RAMON 2013 2021","","Contacto",""
"Psicología del desarrollo ante los nuevos retos sociales | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10270/detalle?lang=es","","","","","UPV/EHU","PSIDES Psicología del desarrollo ante los nuevos retos sociales Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2020 Responsables : NURIA GALENDE PEREZ JOANA JAUREGUIZAR ALBONIGA-MAYOR Centro : Facultad de Educación de Bilbao Departamento : Psicología Evolutiva y de la Educación Página web : https://psides.eus/ Investigadoras/es Filtrar NURIA GALENDE PEREZ Responsable JOANA JAUREGUIZAR ALBONIGA-MAYOR Responsable IGONE AROSTEGUI BARANDICA IRATI BECERRIL ATXIKALLENDE ITSASO BIOTA PIÑEIRO PRISCILA COMINO GONZALEZ MARIA DOSIL SANTAMARIA UXUE LLANO ABASOLO NAIARA OZAMIZ ECHEVARRIA IRATXE REDONDO RODRIGUEZ ION YARRITU CORRALES Clasificaciones Vigencia de grupos: Grupos EHU/UPV activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Education (Social Sciences) Filtrar Social Psychology (Psychology) Filtrar Developmental and Educational Psychology (Psychology) Filtrar Applied Psychology (Psychology) Filtrar Public Health (Medicine) Filtrar Computers and Society (Computer Science) Filtrar Psychiatry (Medicine) Filtrar Telemedicine (Medicine) Filtrar Communication (Social Sciences) Filtrar Global Health (Medicine) Filtrar Componentes en otros momentos (3) BERNARAS ITURRIOZ, ELENA 2020 2022 DE LOS REYES MERA, VERONICA 2020 2023 MACHIMBARRENA GARAGORRI, JUAN MANUEL 2020 2023","","Contacto",""
"PSIKOR | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10271/detalle?lang=es","","","","","UPV/EHU","PSIKOR PSIKOR Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 01 de enero de 2010 Responsable : ARANTZAZU RODRIGUEZ FERNANDEZ Centro : Facultad de Educación y Deporte Departamento : Psicología Evolutiva y de la Educación Página web : https://www.ehu.eus/es/web/psikor-ikerketa-taldea/home Investigadoras/es Filtrar ARANTZAZU RODRIGUEZ FERNANDEZ Responsable IRATXE ANTONIO AGIRRE INGE AXPE SAEZ LOREA AZPIAZU IZAGUIRRE IGOR CAMINO ORTIZ DE BARRON IBON ECHEAZARRA ESCUDERO NAIARA ESCALANTE MATEOS OIHANE FERNANDEZ LASARTE ARANZAZU FERNANDEZ ZABALA EIDER GOÑI PALACIOS IRANTZU IBAÑEZ LASURTEGUI IKER IZAR DE LA FUENTE DIAZ DE CERIO ESTIBALIZ RAMOS DIAZ LORENA REVUELTA REVUELTA IKER ROS MARTINEZ DE LAHIDALGA EDUARDO ZELAIETA ANTA ANA ZUAZAGOITIA REY-BALTAR LUIS MARIA ZULAIKA ISASTI Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Education (Social Sciences) Filtrar Developmental and Educational Psychology (Psychology) Filtrar Applied Psychology (Psychology) Filtrar Social Psychology (Psychology) Filtrar Physical Therapy, Sports Therapy and Rehabilitation (Health Professions) Filtrar Literature and Literary Theory (Arts and Humanities) Filtrar Linguistics and Language (Social Sciences) Filtrar Language and Linguistics (Arts and Humanities) Filtrar Sports Medicine (Medicine) Filtrar Psychiatry (Medicine) Filtrar Componentes en otros momentos (10) ARBAIZA LECUE, NAGORE ZURIÑE 2019 2021 ARRIVILLAGA IRIARTE, ANA ROSA 2010 2021 COMINO GONZALEZ, PRISCILA 2016 2018 ESNAOLA ECHANIZ, IGOR 2010 2021 GOÑI GRANDMONTAGNE, ALFREDO Responsable 2010 2015 INFANTE BORINAGA, GUILLERMO 2010 2021 MADARIAGA ORBEA, JOSE MARIA 2010 2015 NUÑO ANGOS, MARIA TERESA 2010 2012 SARASA MAYA, MARTA 2013 2021 VILLARROEL VILLAMOR, JOSÉ DOMINGO 2010 2015","","Contacto",""
"QUALIKER | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10272/detalle?lang=es","","","","","UPV/EHU","QUALIKER QUALIKER Detalle Proyectos Publicaciones Colaboración Tesis Constituido el 10 de noviembre de 2011 Responsable : MIREN NEKANE BALLUERKA LASA Centro : Facultad de Psicología Departamento : Psicología Clínica y de la Salud Y Metodología de Investigación Página web : https://www.ehu.eus/es/web/qualiker/proyectos Investigadoras/es Filtrar MIREN NEKANE BALLUERKA LASA Responsable JONE ALIRI LAZCANO NATALIA ALONSO ALBERCA AITOR ARITZETA GALAN IGONE ECHEBERRIA ARRICHABAL FATIMA MARIA GARCIA PENA OLATZ GOÑI BALENTZIAGA Maria  Aranzazu Gorostiaga Manterola JOANES LAMEIRINHAS ORTUOSTE AMAIUR OLARZA GOIKOETXEA GORETI SOROA MARTINEZ Ana Isabel Vergara Iraeta Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Education (Social Sciences) Filtrar Developmental and Educational Psychology (Psychology) Filtrar Applied Psychology (Psychology) Filtrar Psychiatry (Medicine) Filtrar Social Psychology (Psychology) Filtrar Organizational Behavior and Human Resource Management (Business, Management and Accounting) Filtrar General Psychology (Psychology) Filtrar Pediatrics (Medicine) Filtrar Management of Technology and Innovation (Business, Management and Accounting) Filtrar Strategy and Management (Business, Management and Accounting) Filtrar Componentes en otros momentos (5) ALONSO ARBIOL, ITZIAR 2011 2014 ARAMBURU OYARBIDE, MIGUEL ANGEL 2011 2014 GARTZIA FERNANDEZ, LEIRE 2011 2014 MINDEGUIA PETRIRENA, ROSA 2016 2021 MUELA APARICIO, ALEXANDER 2014 2021","","Contacto",""
"Quantum information, science, and technology | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10273/detalle?lang=es","","","","","UPV/EHU","QUINST Quantum information, science, and technology Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de enero de 2010 Responsable : MICHELE MODUGNO Centro : Facultad de Ciencia y Tecnología Departamento : Física Página web : https://www.ehu.eus/en/web/quinst Investigadoras/es Filtrar MICHELE MODUGNO Responsable AITOR ALAÑA ALVAREZ DE EULATE POL ALSINA BOLIVAR JAGOBA APELLANIZ ASATEGUI MARIA ARAZO SANCHEZ AINITZE BITERI URIBARREN MATHEUS CAPELA JORGE CASANOVA MARCOS PRANAV CHANDARANA XI CHEN JESUS COBOS JIMENEZ FRANCESCO DI MARCANTONIO IÑIGO LUIS EGUSQUIZA EGUSQUIZA PABLO GARCIA AZORIN JAVIER GONZALEZ CONDE XABIER GUTIERREZ DE LA CAL RUBEN IBARRONDO LOPEZ IÑAKI IRIARTE CENDOYA ASIER IZQUIERDO LANTARON ION LIZUAIN LILLY ANA MARTIN FERNANDEZ SOFIA MARTINEZ GARAOT JUAN GONZALO MUGA FRANCISCO CARLOS MUNUERA JAVALOY MIKEL PALMERO LAZCOZ KOUSHIK PAUL MARIA LUISA PONS BARBA MAXIMILIAN REICHERT ENRIQUE RICO ORTEGA PABLO JESUS RODRIGUEZ GRASA ALVARO RODRIGUEZ PRIETO MIKEL SANZ RUIZ EVGENY SHERMAN JENS SIEWERT DMITRI SOKOLOVSKI ANDER TOBALINA NOVO GEZA TOTH BORJA VARONA URIARTE LIANAO WU Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Nuclear and High Energy Physics (Physics and Astronomy) Filtrar Condensed Matter Physics (Physics and Astronomy) Filtrar Atomic and Molecular Physics, and Optics (Physics and Astronomy) Filtrar General Physics and Astronomy (Physics and Astronomy) Filtrar Emerging Technologies (Computer Science) Filtrar Mathematical Physics (Mathematics) Filtrar Computational Physics (Physics and Astronomy) Filtrar Artificial Intelligence (Computer Science) Filtrar Statistical and Nonlinear Physics (Physics and Astronomy) Filtrar Instrumentation and Detectors (Physics and Astronomy) Filtrar Componentes en otros momentos (22) ALVAREZ RODRIGUEZ, UNAI 2010 2021 ARRAZOLA MAIZTEGUI, IÑIGO 2016 2021 ASENSIO PEREA, RODRIGO 2016 2021 BAN, YUE 2016 2021 Chibebe Celeri, Lucas 2016 2021 ECHEVERRIA ARRONDO, CARLOS 2010 2015 GARCIA ALVAREZ, LAURA 2010 2021 GARCIA GONZALO, LLUC 2010 2015 GONZALEZ RAYA, TASIO 2016 2021 HUERGA GOMEZ, DANIEL 2016 2021 LAMATA MANUEL, LUCAS 2010 2021 LAS HERAS GARCIA, URTZI 2010 2021 PARRA RODRIGUEZ, ADRIAN 2016 2021 ROMERO HUENCHUÑIR, GUILLERMO ESTEBAN 2010 2015 SALARI, VAHID 2016 2021 SIMON MARTINEZ, MIGUEL ANGEL 2016 2021 SIMON PEDERNALES, JULEN JON 2010 2021 SOLANO VILLANUEVA, ENRIQUE LEONIDAS 2010 2021 TORRONTEGUI MUÑOZ, ERIK 2010 2021 URIZAR LANZ, IÑIGO 2010 2015 VITAGLIANO, GIUSEPPE 2010 2015 ZIMBORAS, ZOLTAN 2010 2015","","Contacto",""
"Química Bioorgánica, Química Supramolecular y Modelización Molecular | Grupos de investigación - Universidad del País Vasco / Euskal Herriko Unibertsitatea","https://ekoizpen-zientifikoa.ehu.eus/grupos/10274/detalle?lang=es","","","","","UPV/EHU","Química Bioorgánica, Química Supramolecular y Modelización Molecular Detalle Proyectos Publicaciones Colaboración Tesis Patentes Constituido el 01 de enero de 2013 Responsable : FERNANDO PEDRO COSSIO MORA Centro : Facultad de Química Departamento : Química Orgánica I Página web : https://www.ehu.eus/es/web/qbmm/hasiera Investigadoras/es Filtrar FERNANDO PEDRO COSSIO MORA Responsable NEREA ALBERRO OSA MIREN IOSUNE ARRASTIA BASALO ANA JESUS ARRIETA AYESTARAN FERNANDO AURIA LUNA JUDIT CUCURULL PASTOR ABEL DE COZAR RUANO ZORAIDA FREIXA FERNANDEZ AMAIA LARUMBE GARATE AIMAR MARAURI IRIBERRI JUAN MOLINA CANTERAS ARIADNA PAZOS PEREZ AMANDA RIBEIRO GUIMARAES IVAN RIVILLA DE LA CRUZ VIRGINIA SAN NACIANCENO FERNANDEZ THOMAS SCHAFER MIQUEL TORRENT SUCARRAT RONEN ZANGI Clasificaciones Vigencia de grupos: Grupos consolidados activos beta Especialidades predominantes (top 10) Obtenidas a partir de las publicaciones help Obtenidas a partir de las publicaciones Las especialidades temáticas mostradas se han obtenido mediante la aplicación de modelos de inteligencia artificial, obtenidos como resultado del Proyecto Hércules. El listado puede contener errores. En proceso de evaluación y mejora. Compartido para recoger sugerencias de la comunidad. Organic Chemistry (Chemistry) Filtrar Condensed Matter Physics (Physics and Astronomy) Filtrar Chemical Physics (Physics and Astronomy) Filtrar Instrumentation and Detectors (Physics and Astronomy) Filtrar General Chemistry (Chemistry) Filtrar Drug Discovery (Pharmacology, Toxicology and Pharmaceutics) Filtrar Catalysis (Chemical Engineering) Filtrar Nuclear and High Energy Physics (Physics and Astronomy) Filtrar Biotechnology (Biochemistry, Genetics and Molecular Biology) Filtrar Polymers and Plastics (Materials Science) Filtrar Componentes en otros momentos (14) AGIRRE GOIKOETXEAUNDIA, MADDALEN 2013 2018 APARICIO GIL, BORJA 2019 2021 AYERBE DIAZ, MIRARI 2013 2018 BELLO IGLESIAS, TAMARA 2013 2018 CABALLERO CAMINO, FRANCISCO JAVIER 2013 2021 CONDE MENDIZABAL, EGOITZ 2013 2018 KAZANSKY, ANDREY K. 2019 2021 LACAMBRA GALAIN, AITOR 2013 2018 LARRAÑAGA AGIRRE, OLATZ 2013 2018 LECEA ARANA, MARIA BEGOÑA 2013 2018 ODRIOZOLA GIMENO, MIKEL 2013 2018 OLAVE FERNANDEZ, BEÑAT 2019 2021 RETAMOSA HERNANDEZ, MARIA DE GRACIA 2013 2018 RUIZ-OLALLA FERNANDEZ, ANDREA 2013 2018","","Contacto",""
